"Customer #","Name","Address","City","State","Zip","Sales Rep","Account Type"
"1053","WILD SIDE-SALEM-SL","undefined","Salem","OR","undefined","Ben Wallner","Wholesale"
"1519","WILD SIDE-ST JOSEPH-STJ","undefined","St. Joseph","MO","undefined","admin","Wholesale"
"1050","WILD SIDE-TACOMA-TC","undefined","Tacoma","WA","undefined","Ben Wallner","Wholesale"
"1410","Wild Tobacco 2","undefined","Greensboro","NC","undefined","Joe Simmons","Wholesale"
"1095","Wild Wolf Smoke n Vape","undefined","Penndel","PA","undefined","Derek Whitworth","Wholesale"
"1653","Wild Wolf Smoke Shop","undefined","Penndel","Pennsylvania","undefined","Derek Whitworth","Wholesale"
"627","Wilfred Deorsey","undefined","BLUFFTON","South Carolina","undefined","ShipStation","Retail"
"1754","WILLIAM DELI & GRILL","undefined","BROOKLYN","New York","undefined","ShipStation","Wholesale"
"1728","WILLIAMS GRAB N GO CONVENIENCE STORE","undefined","BROOKLYN","New York","undefined","ShipStation","Wholesale"
"122","Williams Trading","undefined","Tamarac","FL","undefined","mattPeters","Wholesale"
"956","Willits Smoke Shop | Willits","undefined","Willits","CA","undefined","Ben Wallner","Wholesale"
"1752","WILSONS CORNER STORE","undefined","INMAN","South Carolina","undefined","ShipStation","Wholesale"
"1800","WINTERS WINE & LIQUOR","undefined","WINTERS","CA","undefined","Ben Wallner","Wholesale"
"741","Wiseman Wholesale","undefined","bensenville","Illinois","undefined","Sergio","Distributor"
"486","Wonderland Gardens","undefined","Wilmington","NC","undefined","admin","Wholesale"
"1076","Woodland Distributors","undefined","woodland","CA","undefined","Ben Wallner","Distributor"
"398","Woodland Liquor & Tobacco","undefined","Woodland","WA","undefined","Ben Wallner","Wholesale"
"261","Woodland Smoke Shop","undefined","Woodland","CA","undefined","Ben Wallner","Wholesale"
"1720","World of Smoke & Vape North MIami Beach","undefined","North Miami Beach","Florida","undefined","Zalak Zaveri","Wholesale"
"236","World of Vape","undefined","lakeside","CA","undefined","Ben Wallner","Wholesale"
"716","World smoke shop","undefined","Anaheim,","CA","undefined","Sergio","Wholesale"
"386","X Land","undefined","boise","ID","undefined","Shane-Inactive","Wholesale"
"304","X Land | Green Vibes LLC","undefined","boise","ID","undefined","Sergio","Wholesale"
"326","X-Land | Corner Market 4 U INC. (Utah)","undefined","west jordan","UT","undefined","Brandon Good","Wholesale"
"537","Xhale Smoke Shop","undefined","Buffalo","New York","undefined","Derek Whitworth","Wholesale"
"309","Xvertuz Vapes","undefined","Rock Springs","Wyoming","undefined","Brandon Good","Wholesale"
"549","Yum Yum Smoke & Gifts","undefined","Reno","NV","undefined","Jared Leuzinger","Wholesale"
"929","Z Mart #3","undefined","Nashville","TN","undefined","Jared","Wholesale"
"873","Z Mart #8","undefined","Antioch","TN","undefined","Jared","Wholesale"
"430","Z Smoke","undefined","Westmont","IL","undefined","Jared","Wholesale"
"1535","Z Smokes and Vapes","undefined","Henderson","NV","undefined","Jared Leuzinger","Wholesale"
"197","Zai/Kat","undefined","las Vegas","NV","undefined","Jared Leuzinger","Wholesale"
"759","ZAKK'S SMOKES AND BEVERAGES","undefined","KIRKLAND","WA","undefined","Ben Wallner","Wholesale"
"1178","Zanies | Spokane","undefined","Spokane","WA","undefined","Ben Wallner","Wholesale"
"1214","Zee Wholesale","undefined","Livonia","Michigan","undefined","Derek Whitworth","Retail"
"1635","Zelienople Tobacco & Vape","undefined","Harmony","PA","undefined","Derek Whitworth","Wholesale"
"581","Ziggy's","undefined","STOCKTON","California","undefined","ShipStation","Retail"
"282","ZMB- Customer","undefined","Carlsbard","CA","undefined","Ben Wallner","Wholesale"
