Issued date,Account ID,Bill_to_name,Billing Address,Bill_to_city,Billing State,Bill_to_zip,Customer Name,Default_salesman,Product_id,Product,Sales order Number,So_status,Sales person,So c1,So_c2,So_c3,So_c4,So_c5,So_c6,Sales Order ID,Soitem_id,Soitem_product_number,Customer ID,Product_description,Sales Order Item Description,Soitem_type,BOL,Carrier_name,Company_id,Company_name,Ship_status,Sales_order_number,Status ID,Salesmaninitials,Fulfilled Quantity,Last_unitprice,So_ct,Unitprice,Total price,Total cost,Sales Order Line Item
01-08-2026,499,SMOKERS CHOICE CHICO,"684 Mangrove Ave
IN STORE",Chico,California,95926,Rep Rally,,206,KB-4000,KW#R4X4ADFPEJX8GZ,Fulfilled,Commerce,,,,,22358,22358,25401,"76,965",KB-4000,342,Focus MC12,Focus MC12,Sale,231497,UPS,1,CWL Brands,Shipped,KW#R4X4ADFPEJX8GZ,30,,1.00,$576.0000,1.00,$720.00,$720.00,$214.41,1.00
01-08-2026,499,SMOKERS CHOICE CHICO,"684 Mangrove Ave
IN STORE",Chico,California,95926,Rep Rally,,11,Shipping,KW#R4X4ADFPEJX8GZ,Fulfilled,Commerce,,,,,22358,22358,25401,"76,983",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160313052659,Shipping,231497,UPS,1,CWL Brands,Shipped,KW#R4X4ADFPEJX8GZ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,499,P & B LIQUOR JR MARKET,"1953 E 4th St
IN STORE",Long Beach,California,90802,Rep Rally,,207,KB-3000,KW#90B3L1L29X2RLY,Fulfilled,Commerce,,,,,22362,22362,25405,"76,931",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231503,UPS,1,CWL Brands,Shipped,KW#90B3L1L29X2RLY,30,,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-08-2026,499,P & B LIQUOR JR MARKET,"1953 E 4th St
IN STORE",Long Beach,California,90802,Rep Rally,,11,Shipping,KW#90B3L1L29X2RLY,Fulfilled,Commerce,,,,,22362,22362,25405,"76,987",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160317387684,Shipping,231503,UPS,1,CWL Brands,Shipped,KW#90B3L1L29X2RLY,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,499,CONOCO STORE,"931 S Kipling Pkwy
IN STORE",Denver,Colorado,80226,Rep Rally,,206,KB-4000,KW#ZBD5EFO8QGJ6ZH,Fulfilled,Commerce,,,,,22363,22363,25406,"76,968",KB-4000,342,Focus MC12,Focus MC12,Sale,231541,UPS,1,CWL Brands,Shipped,KW#ZBD5EFO8QGJ6ZH,30,,1.00,$576.0000,1.00,$720.00,$720.00,$214.41,1.00
01-08-2026,499,CONOCO STORE,"931 S Kipling Pkwy
IN STORE",Denver,Colorado,80226,Rep Rally,,11,Shipping,KW#ZBD5EFO8QGJ6ZH,Fulfilled,Commerce,,,,,22363,22363,25406,"76,981",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160307962044,Shipping,231541,UPS,1,CWL Brands,Shipped,KW#ZBD5EFO8QGJ6ZH,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,499,DISCOUNT GAS ONE LLC,"1233 S Sheridan Blvd
IN STORE",Lakewood,Colorado,80232,Rep Rally,,206,KB-4000,KW#QYGJAGQGEGDUN9,Fulfilled,Commerce,,,,,22365,22365,25408,"76,967",KB-4000,342,Focus MC12,Focus MC12,Sale,231534,UPS,1,CWL Brands,Shipped,KW#QYGJAGQGEGDUN9,30,,1.00,$576.0000,1.00,$720.00,$720.00,$214.41,1.00
01-08-2026,499,DISCOUNT GAS ONE LLC,"1233 S Sheridan Blvd
IN STORE",Lakewood,Colorado,80232,Rep Rally,,11,Shipping,KW#QYGJAGQGEGDUN9,Fulfilled,Commerce,,,,,22365,22365,25408,"76,980",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160338402591,Shipping,231534,UPS,1,CWL Brands,Shipped,KW#QYGJAGQGEGDUN9,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-08-2026,1493,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,Mahant 342 Inc,,207,KB-3000,10158,Fulfilled,DerekW,,,,,,,25385,"76,877",KB-3000,1279,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231206,UPS,1,CWL Brands,Shipped,10158,30,DW,18.00,$60.0000,1.00,$60.00,"$1,080.00",$94.40,1.00
01-08-2026,1493,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,Mahant 342 Inc,,196,KB-3002,10158,Fulfilled,DerekW,,,,,,,25385,"76,878",KB-3002,1279,Zoom 12PK,Zoom 12PK,Sale,231206,UPS,1,CWL Brands,Shipped,10158,30,DW,2.00,$42.0000,1.00,$42.00,$84.00,$32.46,2.00
01-08-2026,1493,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,Mahant 342 Inc,,11,Shipping,10158,Fulfilled,DerekW,,,,,,,25385,"76,895",Shipping,1279,Shipping,Shipping Tracking: 1Z90V7160313640559,Shipping,231206,UPS,1,CWL Brands,Shipped,10158,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-08-2026,1493,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,Mahant 342 Inc,,207,KB-3000,10157,Fulfilled,DerekW,,,,,,,25384,"76,875",KB-3000,1279,Focus+Flow 12PK,Focus+Flow 12PK,Credit Return,,,0,,,,0,DW,18.00,$60.0000,1.00,-$60.00,"-$1,080.00",-$94.40,1.00
01-08-2026,1493,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,Mahant 342 Inc,,196,KB-3002,10157,Fulfilled,DerekW,,,,,,,25384,"76,876",KB-3002,1279,Zoom 12PK,Zoom 12PK,Credit Return,,,0,,,,0,DW,2.00,$42.0000,1.00,-$42.00,-$84.00,-$32.46,2.00
01-09-2026,1775,Lg Mart,"1265 S Capitol Blvd, #101",Boise,Idaho,83706,Lg Mart,Robert Farias,206,KB-4000,10166,Fulfilled,admin,,,,,,,25436,"77,018",KB-4000,1550,Focus MC12,Focus MC12,Sale,231688,Will Call,1,CWL Brands,Shipped,10166,30,ADM,2.00,$576.0000,1.00,$684.00,"$1,368.00",$417.34,1.00
01-09-2026,1775,Lg Mart,"1265 S Capitol Blvd, #101",Boise,Idaho,83706,Lg Mart,Robert Farias,11,Shipping,10166,Fulfilled,admin,,,,,,,25436,"77,033",Shipping,1550,Shipping,Shipping Tracking: WILL CALL,Shipping,231688,Will Call,1,CWL Brands,Shipped,10166,30,ADM,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,206,KB-4000,10150,Fulfilled,DerekW,,,,,,,25342,"76,763",KB-4000,248,Focus MC12,Focus MC12,Sale,232166,Saia,1,CWL Brands,Shipped,10150,30,DW,56.00,$576.0000,1.00,$576.00,"$32,256.00","$11,162.32",1.00
01-09-2026,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,11,Shipping,10150,Fulfilled,DerekW,,,,,,,25342,"76,764",Shipping,248,Shipping,Shipping,Shipping,232166,Saia,1,CWL Brands,Shipped,10150,30,DW,1.00,$0.0000,1.00,$645.00,$645.00,$0.05,2.00
01-09-2026,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,11,Shipping,10150,Fulfilled,DerekW,,,,,,,25342,"77,306",Shipping,248,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121878090,Shipping,232166,Saia,1,CWL Brands,Shipped,10150,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-09-2026,1817,2578 BROADWAY GIFT SHOP,"2578 BROADWAY FRNT 5
IN STORE",NEW YORK,New York,10025-5642,2578 BROADWAY GIFT SHOP,,82,FG- BX12 Focus+Flow,#JIUCJOXSAXZQ6U,Closed Short,ShipStation,,,,,,,25411,"76,941",FG- BX12 Focus+Flow,1591,BX12 Focus + Flow,BX12 Focus + Flow,Sale,231381,Will Call,1,CWL Brands,Shipped,#JIUCJOXSAXZQ6U,30,,0.00,$48.0000,1.00,$60.00,$0.00,$0.00,1.00
01-09-2026,1817,2578 BROADWAY GIFT SHOP,"2578 BROADWAY FRNT 5
IN STORE",NEW YORK,New York,10025-5642,2578 BROADWAY GIFT SHOP,,193,KB-3001,#JIUCJOXSAXZQ6U,Closed Short,ShipStation,,,,,,,25411,"76,942",KB-3001,1591,Release + Relax 12pk,Release + Relax 12pk,Sale,231381,Will Call,1,CWL Brands,Shipped,#JIUCJOXSAXZQ6U,30,,4.00,$60.0000,1.00,$60.00,$240.00,$66.00,2.00
01-09-2026,1016,WILD SIDE THOUSAND OAKS-T.O. (CA),776 E Thousand Oaks Blvd,Thousand Oaks,California,91362,WILD SIDE THOUSAND OAKS-T.O. (CA),,206,KB-4000,10162,Fulfilled,admin,,,,,,,25430,"77,001",KB-4000,852,Focus MC12,Focus MC12,Sale,231633,UPS,1,CWL Brands,Shipped,10162,30,ADM,4.00,$576.0000,2.00,$669.60,"$2,678.40",$846.89,2.00
01-09-2026,1016,WILD SIDE THOUSAND OAKS-T.O. (CA),776 E Thousand Oaks Blvd,Thousand Oaks,California,91362,WILD SIDE THOUSAND OAKS-T.O. (CA),,11,Shipping,10162,Fulfilled,admin,,,,,,,25430,"77,017",Shipping,852,Shipping,Shipping Tracking: 1Z90V7160330428239,Shipping,231633,UPS,1,CWL Brands,Shipped,10162,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-09-2026,843,Hemp Plus,107 8th ave. west suite 6,Williston,North Dakota,58801,Hemp Plus,,206,KB-4000,10164,Fulfilled,BrandonG,,,,,,,25431,"77,005",KB-4000,681,Focus MC12,Focus MC12,Sale,231701,UPS,1,CWL Brands,Shipped,10164,30,BG,4.00,$576.0000,1.00,$720.00,"$2,880.00",$834.69,1.00
01-09-2026,843,Hemp Plus,107 8th ave. west suite 6,Williston,North Dakota,58801,Hemp Plus,,11,Shipping,10164,Fulfilled,BrandonG,,,,,,,25431,"77,034",Shipping,681,Shipping,Shipping Tracking: 1Z90V7160333032286,Shipping,231701,UPS,1,CWL Brands,Shipped,10164,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,1765,SPIRIT MART,"140 OLD SOLOMONS ISLAND RD
IN STORE",ANNAPOLIS,Maryland,21401-3826,SPIRIT MART,,82,FG- BX12 Focus+Flow,#PLCSJZ15XNUC8Q,Cancelled,ShipStation,,,,,,,25415,"76,946",FG- BX12 Focus+Flow,1540,BX12 Focus + Flow,BX12 Focus + Flow,Sale,,,0,,,,0,,0.00,$48.0000,1.00,$60.00,$360.00,$0.00,1.00
01-09-2026,1769,SEABREEZE GOURMET DELI 1 CORP,"2925 SURF AVE
IN STORE",BROOKLYN,New York,11224-1705,SEABREEZE GOURMET DELI 1 CORP,,82,FG- BX12 Focus+Flow,#F2O17GK842DETP,Cancelled,ShipStation,,,,,,,25412,"76,943",FG- BX12 Focus+Flow,1544,BX12 Focus + Flow,BX12 Focus + Flow,Sale,,,0,,,,0,,0.00,$48.0000,1.00,$60.00,$720.00,$0.00,1.00
01-09-2026,906,DUNGEON SMOKE SHOP,"132 BROADWAY ST
IN STORE",CHICO,California,95928-5318,Dungeon Smoke Shop,,82,FG- BX12 Focus+Flow,#GSBQ0FUE2M2R80,Cancelled,ShipStation,,,,,,,25410,"76,940",FG- BX12 Focus+Flow,744,BX12 Focus + Flow,BX12 Focus + Flow,Sale,,,0,,,,0,,0.00,$48.0000,1.00,$60.00,$420.00,$0.00,1.00
01-09-2026,1199,NIGHT OWL SMOKE SHOP,39872 LOS ALAMOS RD STE A11,MURRIETA,California,92562-5745,Night Owl Smoke Shop,,1,ShipStation Shipping,#HGQV0P7OMZ1UDH,Fulfilled,ShipStation,,,,,,,25416,"76,947",ShipStation Shipping,1035,ShipStation shipping amount,ShipStation shipping amount,Shipping,,,0,,,,0,,8.00,$0.0000,1.00,$42.00,$336.00,$0.00,1.00
01-09-2026,1725,MATRIXGROWTH DISTRIBUTION LLC,"11550 NIGHT HERON DR
IN STORE",NAPLES,Florida,34119-8865,MATRIXGROWTH DISTRIBUTION LLC,,82,FG- BX12 Focus+Flow,#3APKAJH2YLF0DT,Cancelled,ShipStation,,,,,,,25414,"76,945",FG- BX12 Focus+Flow,1500,BX12 Focus + Flow,BX12 Focus + Flow,Sale,,,0,,,,0,,0.00,$48.0000,1.00,$60.00,$360.00,$0.00,1.00
01-09-2026,1736,OLD NELSON FOOD MARKET SPRING GARDEN,"1500 SPRING GARDEN ST
IN STORE",PHILADELPHIA,Pennsylvania,19130-4067,OLD NELSON FOOD MARKET SPRING GARDEN,,82,FG- BX12 Focus+Flow,#2UGU6FKC7YQNGQ,Cancelled,ShipStation,,,,,,,25413,"76,944",FG- BX12 Focus+Flow,1511,BX12 Focus + Flow,BX12 Focus + Flow,Sale,,,0,,,,0,,0.00,$48.0000,1.00,$60.00,$720.00,$0.00,1.00
01-09-2026,499,GAS 4 LESS,"1409 PINE ST
IN STORE",REDDING,California,96001,Rep Rally,,207,KB-3000,KW#3R05WB1YABB5UM,Fulfilled,Commerce,,,,,22370,22370,25420,"76,963",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231510,UPS,1,CWL Brands,Shipped,KW#3R05WB1YABB5UM,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-09-2026,499,GAS 4 LESS,"1409 PINE ST
IN STORE",REDDING,California,96001,Rep Rally,,11,Shipping,KW#3R05WB1YABB5UM,Fulfilled,Commerce,,,,,22370,22370,25420,"76,977",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160329704184,Shipping,231510,UPS,1,CWL Brands,Shipped,KW#3R05WB1YABB5UM,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,MOBILE 1,"4590 S Reservoir Rd
IN STORE",Centennial,Colorado,80015,Rep Rally,,206,KB-4000,KW#8CGTO2LMY39ZEZ,Fulfilled,Commerce,,,,,22371,22371,25421,"76,966",KB-4000,342,Focus MC12,Focus MC12,Sale,231527,UPS,1,CWL Brands,Shipped,KW#8CGTO2LMY39ZEZ,30,,1.00,$576.0000,1.00,$720.00,$720.00,$214.41,1.00
01-09-2026,499,MOBILE 1,"4590 S Reservoir Rd
IN STORE",Centennial,Colorado,80015,Rep Rally,,11,Shipping,KW#8CGTO2LMY39ZEZ,Fulfilled,Commerce,,,,,22371,22371,25421,"76,982",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160329320204,Shipping,231527,UPS,1,CWL Brands,Shipped,KW#8CGTO2LMY39ZEZ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,HANOUT STORE,"744 Polhemus Rd
IN STORE",San Mateo,California,94402,Rep Rally,,207,KB-3000,KW#0SAKQPOJGZ0L6J,Fulfilled,Commerce,,,,,22372,22372,25422,"76,969",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231572,UPS,1,CWL Brands,Shipped,KW#0SAKQPOJGZ0L6J,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-09-2026,499,HANOUT STORE,"744 Polhemus Rd
IN STORE",San Mateo,California,94402,Rep Rally,,11,Shipping,KW#0SAKQPOJGZ0L6J,Fulfilled,Commerce,,,,,22372,22372,25422,"76,986",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160305621479,Shipping,231572,UPS,1,CWL Brands,Shipped,KW#0SAKQPOJGZ0L6J,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,ROYAL DELI AND GRILL,"193 Knickerbocker Ave
IN STORE",Brooklyn,New York,11237,Rep Rally,,174,KB-038,KW#J4ESK3AMBO85DC,Fulfilled,Commerce,,,,,22376,22376,25426,"76,990",KB-038,342,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,231626,UPS,1,CWL Brands,Shipped,KW#J4ESK3AMBO85DC,30,,1.00,$0.0000,1.00,$375.00,$375.00,$107.10,1.00
01-09-2026,499,ROYAL DELI AND GRILL,"193 Knickerbocker Ave
IN STORE",Brooklyn,New York,11237,Rep Rally,,11,Shipping,KW#J4ESK3AMBO85DC,Fulfilled,Commerce,,,,,22376,22376,25426,"77,008",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160324309021,Shipping,231626,UPS,1,CWL Brands,Shipped,KW#J4ESK3AMBO85DC,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,2ND AVE GOURMET DELI AND GRILL,53 2nd Avenue,New York,New York,10003,Rep Rally,,207,KB-3000,KW#NZY02DNKJ03KWL,Fulfilled,Commerce,,,,,22377,22377,25427,"76,991",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231602,UPS,1,CWL Brands,Shipped,KW#NZY02DNKJ03KWL,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-09-2026,499,2ND AVE GOURMET DELI AND GRILL,53 2nd Avenue,New York,New York,10003,Rep Rally,,11,Shipping,KW#NZY02DNKJ03KWL,Fulfilled,Commerce,,,,,22377,22377,25427,"77,007",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160315221516,Shipping,231602,UPS,1,CWL Brands,Shipped,KW#NZY02DNKJ03KWL,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,NATURAL VALLEY MARKET,"182 Ralph Ave
STORE",Brooklyn,New York,11233,Rep Rally,,207,KB-3000,KW#E53GWK90QFCPF8,Fulfilled,Commerce,,,,,22380,22380,25432,"77,009",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231657,UPS,1,CWL Brands,Shipped,KW#E53GWK90QFCPF8,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-09-2026,499,NATURAL VALLEY MARKET,"182 Ralph Ave
STORE",Brooklyn,New York,11233,Rep Rally,,11,Shipping,KW#E53GWK90QFCPF8,Fulfilled,Commerce,,,,,22380,22380,25432,"77,022",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160324853068,Shipping,231657,UPS,1,CWL Brands,Shipped,KW#E53GWK90QFCPF8,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,7 ELEVEN,"2925 Corrine Dr
IN STORE",Orlando,Florida,32803,Rep Rally,,196,KB-3002,KW#1588OY5GVN6N46,Fulfilled,Commerce,,,,,22381,22381,25433,"77,010",KB-3002,342,Zoom 12PK,Zoom 12PK,Sale,231664,UPS,1,CWL Brands,Shipped,KW#1588OY5GVN6N46,30,,6.00,$42.0000,1.00,$42.00,$252.00,$97.38,1.00
01-09-2026,499,7 ELEVEN,"2925 Corrine Dr
IN STORE",Orlando,Florida,32803,Rep Rally,,11,Shipping,KW#1588OY5GVN6N46,Fulfilled,Commerce,,,,,22381,22381,25433,"77,020",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160320236250,Shipping,231664,UPS,1,CWL Brands,Shipped,KW#1588OY5GVN6N46,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,GATEWAY SUNOCO FOOD MART,"3 Gateway Boulevard West
IN STORE",Savannah,Georgia,31419,Rep Rally,,207,KB-3000,KW#ZYU3IODE7HD641,Fulfilled,Commerce,,,,,22382,22382,25434,"77,011",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231671,UPS,1,CWL Brands,Shipped,KW#ZYU3IODE7HD641,30,,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
01-09-2026,499,GATEWAY SUNOCO FOOD MART,"3 Gateway Boulevard West
IN STORE",Savannah,Georgia,31419,Rep Rally,,196,KB-3002,KW#ZYU3IODE7HD641,Fulfilled,Commerce,,,,,22382,22382,25434,"77,012",KB-3002,342,Zoom 12PK,Zoom 12PK,Sale,231671,UPS,1,CWL Brands,Shipped,KW#ZYU3IODE7HD641,30,,3.00,$42.0000,1.00,$42.00,$126.00,$48.69,2.00
01-09-2026,499,GATEWAY SUNOCO FOOD MART,"3 Gateway Boulevard West
IN STORE",Savannah,Georgia,31419,Rep Rally,,11,Shipping,KW#ZYU3IODE7HD641,Fulfilled,Commerce,,,,,22382,22382,25434,"77,021",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160319024526,Shipping,231671,UPS,1,CWL Brands,Shipped,KW#ZYU3IODE7HD641,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-09-2026,499,TEXAS MARKET,"720 Lamar Pl
A",Austin,Texas,78752,Rep Rally,,207,KB-3000,KW#D3936A5SWSXQ4G,Fulfilled,Commerce,,,,,22383,22383,25437,"77,024",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231695,UPS,1,CWL Brands,Shipped,KW#D3936A5SWSXQ4G,30,,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-09-2026,499,TEXAS MARKET,"720 Lamar Pl
A",Austin,Texas,78752,Rep Rally,,11,Shipping,KW#D3936A5SWSXQ4G,Fulfilled,Commerce,,,,,22383,22383,25437,"77,025",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160320297079,Shipping,231695,UPS,1,CWL Brands,Shipped,KW#D3936A5SWSXQ4G,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,PREMIER GAS,"1734 JUAN TABO BLVD NE
IN STORE",ALBUQUERQUE,New Mexico,87112,Rep Rally,,196,KB-3002,KW#RT6CH7MBPDUO3K,Fulfilled,Commerce,,,,,22384,22384,25438,"77,027",KB-3002,342,Zoom 12PK,Zoom 12PK,Sale,231725,UPS,1,CWL Brands,Shipped,KW#RT6CH7MBPDUO3K,30,,2.00,$42.0000,1.00,$42.00,$84.00,$32.46,1.00
01-09-2026,499,PREMIER GAS,"1734 JUAN TABO BLVD NE
IN STORE",ALBUQUERQUE,New Mexico,87112,Rep Rally,,206,KB-4000,KW#RT6CH7MBPDUO3K,Fulfilled,Commerce,,,,,22384,22384,25438,"77,032",KB-4000,342,Focus MC12,Focus MC12,Sale,231725,UPS,1,CWL Brands,Shipped,KW#RT6CH7MBPDUO3K,30,,1.00,$576.0000,1.00,$720.00,$720.00,$208.67,2.00
01-09-2026,499,PREMIER GAS,"1734 JUAN TABO BLVD NE
IN STORE",ALBUQUERQUE,New Mexico,87112,Rep Rally,,11,Shipping,KW#RT6CH7MBPDUO3K,Fulfilled,Commerce,,,,,22384,22384,25438,"77,035",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160310602140,Shipping,231725,UPS,1,CWL Brands,Shipped,KW#RT6CH7MBPDUO3K,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-09-2026,499,PEBBLEBROOKE SMOKE AND VAPE,"15205 Collier Blvd
Ste 109",Naples,Florida,34119,Rep Rally,,207,KB-3000,KW#6IAIRC7W2E8C2V,Fulfilled,Commerce,,,,,22385,22385,25439,"77,028",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231718,UPS,1,CWL Brands,Shipped,KW#6IAIRC7W2E8C2V,30,,6.00,$60.0000,1.00,$60.00,$360.00,$31.47,1.00
01-09-2026,499,PEBBLEBROOKE SMOKE AND VAPE,"15205 Collier Blvd
Ste 109",Naples,Florida,34119,Rep Rally,,11,Shipping,KW#6IAIRC7W2E8C2V,Fulfilled,Commerce,,,,,22385,22385,25439,"77,036",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160332565122,Shipping,231718,UPS,1,CWL Brands,Shipped,KW#6IAIRC7W2E8C2V,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,CIRCLE K,"681 E Foothill Blvd
IN STORE",Upland,California,91786,Rep Rally,,207,KB-3000,KW#PBMV1YBR4UI5ME,Fulfilled,Commerce,,,,,22386,22386,25440,"77,029",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,232180,UPS,1,CWL Brands,Shipped,KW#PBMV1YBR4UI5ME,30,,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-09-2026,499,CIRCLE K,"681 E Foothill Blvd
IN STORE",Upland,California,91786,Rep Rally,,11,Shipping,KW#PBMV1YBR4UI5ME,Fulfilled,Commerce,,,,,22386,22386,25440,"77,260",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160338105377,Shipping,232180,UPS,1,CWL Brands,Shipped,KW#PBMV1YBR4UI5ME,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,EDDIES LIQUOR #1,"2340 E Pacific Coast Hwy
IN STORE",Long Beach,California,90804,Rep Rally,,206,KB-4000,KW#LTSQ76Z71F2HBI,Fulfilled,Commerce,,,,,22387,22387,25442,"77,047",KB-4000,342,Focus MC12,Focus MC12,Sale,231732,UPS,1,CWL Brands,Shipped,KW#LTSQ76Z71F2HBI,30,,1.00,$576.0000,1.00,$720.00,$720.00,$207.89,1.00
01-09-2026,499,EDDIES LIQUOR #1,"2340 E Pacific Coast Hwy
IN STORE",Long Beach,California,90804,Rep Rally,,11,Shipping,KW#LTSQ76Z71F2HBI,Fulfilled,Commerce,,,,,22387,22387,25442,"77,051",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160302568560,Shipping,231732,UPS,1,CWL Brands,Shipped,KW#LTSQ76Z71F2HBI,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,AGOURA HILLS CIGAR & TOBACCO,"5857 Kanan Rd
STORE",Agoura Hills,California,91301,Rep Rally,,207,KB-3000,KW#DYJMNIZTV4U82L,Fulfilled,Commerce,,,,,22388,22388,25443,"77,043",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,231831,UPS,1,CWL Brands,Shipped,KW#DYJMNIZTV4U82L,30,,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
01-09-2026,499,AGOURA HILLS CIGAR & TOBACCO,"5857 Kanan Rd
STORE",Agoura Hills,California,91301,Rep Rally,,11,Shipping,KW#DYJMNIZTV4U82L,Fulfilled,Commerce,,,,,22388,22388,25443,"77,184",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160310635785,Shipping,231831,UPS,1,CWL Brands,Shipped,KW#DYJMNIZTV4U82L,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-09-2026,499,DISCOUNT CIGARETTES,"1229 Mangrove Ave
IN STORE",Chico,California,95926,Rep Rally,,206,KB-4000,KW#9IQYK6CY3RUYAF,Fulfilled,Commerce,,,,,22389,22389,25444,"77,162",KB-4000,342,Focus MC12,Focus MC12,Sale,231879,UPS,1,CWL Brands,Shipped,KW#9IQYK6CY3RUYAF,30,,1.00,$576.0000,1.00,$720.00,$720.00,$200.39,1.00
01-09-2026,499,DISCOUNT CIGARETTES,"1229 Mangrove Ave
IN STORE",Chico,California,95926,Rep Rally,,11,Shipping,KW#9IQYK6CY3RUYAF,Fulfilled,Commerce,,,,,22389,22389,25444,"77,231",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160334252537,Shipping,231879,UPS,1,CWL Brands,Shipped,KW#9IQYK6CY3RUYAF,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
